; Sample Rate 8000
; Channels 2
        0.014875    0.37227041647   0.37227041647 
           0.015    0.51747523295   0.51747523295 
        0.015125    0.37227042904   0.37227042904 
         0.01525    0.20279841358   0.20279841358 
        0.015375   0.067523078062  0.067523078062 
          0.0155     0.1741513689    0.1741513689 
        0.015625   -0.35322415363  -0.35322415363 
         0.01575   -0.11660067225  -0.11660067225 
        0.015875    0.12703588605   0.12703588605 
           0.016   -0.20327627519  -0.20327627519 
        0.016125    0.16946640564   0.16946640564 
         0.01625   -0.42340576742  -0.42340576742 
        0.016375   -0.50601757877  -0.50601757877 
          0.0165    0.36623182613   0.36623182613 
        0.016625    0.52602988575   0.52602988575 
         0.01675    0.63425872661   0.63425872661 
        0.016875    0.49928486394   0.49928486394 
           0.017    0.11111942912   0.11111942912 
        0.017125    0.24404472159   0.24404472159 
         0.01725   -0.17027108744  -0.17027108744 
        0.017375   0.064025600906  0.064025600906 
          0.0175     0.4172899425    0.4172899425 
        0.017625   -0.45829369174  -0.45829369174 
         0.01775   -0.28019729955  -0.28019729955 
        0.017875    0.35228325333   0.35228325333 
           0.018  -0.026344850194 -0.026344850194 
        0.018125   -0.17998930346  -0.17998930346 
         0.01825   -0.23412131332  -0.23412131332 
        0.018375    -0.2398452023   -0.2398452023 
          0.0185    0.29160613427   0.29160613427 
        0.018625    0.15588916279   0.15588916279 
         0.01875    0.10718890419   0.10718890419 
        0.018875    0.59001590312   0.59001590312 
           0.019   0.088999755215  0.088999755215 
        0.019125    0.41888841521   0.41888841521 
         0.01925   -0.09610328963  -0.09610328963 
        0.019375   -0.34812017018  -0.34812017018 
          0.0195    0.58972952887   0.58972952887 
        0.019625   -0.39186484506  -0.39186484506 
         0.01975   -0.10723961843  -0.10723961843 
        0.019875    0.44779011188   0.44779011188 
            0.02  -0.054717234802 -0.054717234802 
        0.020125    0.44779011188   0.44779011188 
         0.02025   -0.10723961843  -0.10723961843 
        0.020375   -0.39186484506  -0.39186484506 
          0.0205    0.58972952887   0.58972952887 
        0.020625   -0.34812017018  -0.34812017018 
         0.02075   -0.09610328963  -0.09610328963 
        0.020875    0.41888841521   0.41888841521 
           0.021   0.088999755215  0.088999755215 
        0.021125    0.59001590312   0.59001590312 
         0.02125    0.10718890419   0.10718890419 
        0.021375    0.15588916279   0.15588916279 
          0.0215    0.29160613427   0.29160613427 
        0.021625    -0.2398452023   -0.2398452023 
         0.02175   -0.23412131332  -0.23412131332 
        0.021875   -0.17998930346  -0.17998930346 
           0.022  -0.026344850194 -0.026344850194 
        0.022125    0.35228325333   0.35228325333 
         0.02225   -0.28019729955  -0.28019729955 
        0.022375   -0.45829369174  -0.45829369174 
          0.0225     0.4172899425    0.4172899425 
        0.022625   0.064025600906  0.064025600906 
         0.02275   -0.17027108744  -0.17027108744 
        0.022875    0.24404472159   0.24404472159 
           0.023    0.11111942912   0.11111942912 
        0.023125    0.49928486394   0.49928486394 
         0.02325    0.63425872661   0.63425872661 
        0.023375    0.52602988575   0.52602988575 
          0.0235    0.36623182613   0.36623182613 
        0.023625   -0.50601757877  -0.50601757877 
         0.02375   -0.42340576742  -0.42340576742 
        0.023875    0.16946640564   0.16946640564 
           0.024   -0.20327627519  -0.20327627519 
        0.024125    0.12703588605   0.12703588605 
         0.02425   -0.11660067225  -0.11660067225 
        0.024375   -0.35322415363  -0.35322415363 
          0.0245     0.1741513689    0.1741513689 
        0.024625   0.067523078062  0.067523078062 
         0.02475    0.20279841358   0.20279841358 
        0.024875    0.37227042904   0.37227042904 
           0.025    0.51747523295   0.51747523295 
        0.025125    0.37227041647   0.37227041647 
         0.02525    0.20279833023   0.20279833023 
        0.025375   0.067523088772  0.067523088772 
          0.0255    0.17415142339   0.17415142339 
        0.025625   -0.35322417133  -0.35322417133 
         0.02575   -0.11660070624  -0.11660070624 
        0.025875    0.12703594193   0.12703594193 
           0.026   -0.20327623002  -0.20327623002 
        0.026125    0.16946639307   0.16946639307 
         0.02625   -0.42340561049  -0.42340561049 
        0.026375   -0.50601763977  -0.50601763977 
          0.0265    0.36623171903   0.36623171903 
        0.026625    0.52602989459   0.52602989459 
         0.02675    0.63425872242   0.63425872242 
        0.026875    0.49928488955   0.49928488955 
           0.027    0.11111937556   0.11111937556 
        0.027125    0.24404487107   0.24404487107 
         0.02725   -0.17027114611  -0.17027114611 
        0.027375   0.064025571104  0.064025571104 
          0.0275    0.41728987359   0.41728987359 
        0.027625   -0.45829370525  -0.45829370525 
         0.02775    -0.2801973545   -0.2801973545 
        0.027875    0.35228318162   0.35228318162 
           0.028  -0.026344790123 -0.026344790123 
        0.028125   -0.17998935422  -0.17998935422 
         0.02825   -0.23412127048  -0.23412127048 
        0.028375   -0.23984520603  -0.23984520603 
          0.0285    0.29160611704   0.29160611704 
        0.028625     0.1558890515    0.1558890515 
         0.02875     0.1071889326    0.1071889326 
        0.028875    0.59001588961   0.59001588961 
           0.029   0.088999623433  0.088999623433 
        0.029125    0.41888848087   0.41888848087 
         0.02925  -0.096103325952 -0.096103325952 
        0.029375   -0.34812024515  -0.34812024515 
          0.0295     0.5897295312    0.5897295312 
        0.029625   -0.39186491026  -0.39186491026 
         0.02975   -0.10723965708  -0.10723965708 
        0.029875    0.44779008953   0.44779008953 
            0.03  -0.054717525374 -0.054717525374 
        0.030125    0.44779008953   0.44779008953 
         0.03025   -0.10723965708  -0.10723965708 
        0.030375   -0.39186491026  -0.39186491026 
          0.0305     0.5897295312    0.5897295312 
        0.030625   -0.34812024515  -0.34812024515 
         0.03075  -0.096103325952 -0.096103325952 
        0.030875    0.41888848087   0.41888848087 
           0.031   0.088999623433  0.088999623433 
        0.031125    0.59001588961   0.59001588961 
         0.03125     0.1071889326    0.1071889326 
        0.031375     0.1558890515    0.1558890515 
          0.0315    0.29160611704   0.29160611704 
        0.031625   -0.23984520603  -0.23984520603 
         0.03175   -0.23412127048  -0.23412127048 
        0.031875   -0.17998935422  -0.17998935422 
           0.032  -0.026344790123 -0.026344790123 
        0.032125    0.35228318162   0.35228318162 
         0.03225    -0.2801973545   -0.2801973545 
        0.032375   -0.45829370525  -0.45829370525 
          0.0325    0.41728987359   0.41728987359 
        0.032625   0.064025571104  0.064025571104 
         0.03275   -0.17027114611  -0.17027114611 
        0.032875    0.24404487107   0.24404487107 
           0.033    0.11111937556   0.11111937556 
        0.033125    0.49928488955   0.49928488955 
         0.03325    0.63425872242   0.63425872242 
        0.033375    0.52602989459   0.52602989459 
          0.0335    0.36623171903   0.36623171903 
        0.033625   -0.50601763977  -0.50601763977 
         0.03375   -0.42340561049  -0.42340561049 
        0.033875    0.16946639307   0.16946639307 
           0.034   -0.20327623002  -0.20327623002 
        0.034125    0.12703594193   0.12703594193 
         0.03425   -0.11660070624  -0.11660070624 
        0.034375   -0.35322417133  -0.35322417133 
          0.0345    0.17415142339   0.17415142339 
        0.034625   0.067523088772  0.067523088772 
         0.03475    0.20279833023   0.20279833023 
        0.034875    0.37227041647   0.37227041647 
           0.035    0.51747523295   0.51747523295 
        0.035125    0.37227042904   0.37227042904 
         0.03525    0.20279841358   0.20279841358 
        0.035375   0.067523078062  0.067523078062 
          0.0355     0.1741513689    0.1741513689 
        0.035625   -0.35322415363  -0.35322415363 
         0.03575   -0.11660067225  -0.11660067225 
        0.035875    0.12703588605   0.12703588605 
           0.036   -0.20327627519  -0.20327627519 
        0.036125    0.16946640564   0.16946640564 
         0.03625   -0.42340576742  -0.42340576742 
        0.036375   -0.50601757877  -0.50601757877 
          0.0365    0.36623182613   0.36623182613 
        0.036625    0.52602988575   0.52602988575 
         0.03675    0.63425872661   0.63425872661 
        0.036875    0.49928486394   0.49928486394 
           0.037    0.11111942912   0.11111942912 
        0.037125    0.24404472159   0.24404472159 
         0.03725   -0.17027108744  -0.17027108744 
        0.037375   0.064025600906  0.064025600906 
          0.0375     0.4172899425    0.4172899425 
        0.037625   -0.45829369174  -0.45829369174 
         0.03775   -0.28019729955  -0.28019729955 
        0.037875    0.35228325333   0.35228325333 
           0.038  -0.026344850194 -0.026344850194 
        0.038125   -0.17998930346  -0.17998930346 
         0.03825   -0.23412131332  -0.23412131332 
        0.038375    -0.2398452023   -0.2398452023 
          0.0385    0.29160613427   0.29160613427 
        0.038625    0.15588916279   0.15588916279 
         0.03875    0.10718890419   0.10718890419 
        0.038875    0.59001590312   0.59001590312 
           0.039   0.088999755215  0.088999755215 
        0.039125    0.41888841521   0.41888841521 
         0.03925   -0.09610328963  -0.09610328963 
        0.039375   -0.34812017018  -0.34812017018 
          0.0395    0.58972952887   0.58972952887 
        0.039625   -0.39186484506  -0.39186484506 
         0.03975   -0.10723961843  -0.10723961843 
        0.039875    0.44779011188   0.44779011188 
            0.04  -0.054717234802 -0.054717234802 
        0.040125    0.44779011188   0.44779011188 
         0.04025   -0.10723961843  -0.10723961843 
        0.040375   -0.39186484506  -0.39186484506 
          0.0405    0.58972952887   0.58972952887 
        0.040625   -0.34812017018  -0.34812017018 
         0.04075   -0.09610328963  -0.09610328963 
        0.040875    0.41888841521   0.41888841521 
           0.041   0.088999755215  0.088999755215 
        0.041125    0.59001590312   0.59001590312 
         0.04125    0.10718890419   0.10718890419 
        0.041375    0.15588916279   0.15588916279 
          0.0415    0.29160613427   0.29160613427 
        0.041625    -0.2398452023   -0.2398452023 
         0.04175   -0.23412131332  -0.23412131332 
        0.041875   -0.17998930346  -0.17998930346 
           0.042  -0.026344850194 -0.026344850194 
        0.042125    0.35228325333   0.35228325333 
         0.04225   -0.28019729955  -0.28019729955 
        0.042375   -0.45829369174  -0.45829369174 
          0.0425     0.4172899425    0.4172899425 
        0.042625   0.064025600906  0.064025600906 
         0.04275   -0.17027108744  -0.17027108744 
        0.042875    0.24404472159   0.24404472159 
           0.043    0.11111942912   0.11111942912 
        0.043125    0.49928486394   0.49928486394 
         0.04325    0.63425872661   0.63425872661 
        0.043375    0.52602988575   0.52602988575 
          0.0435    0.36623182613   0.36623182613 
        0.043625   -0.50601757877  -0.50601757877 
         0.04375   -0.42340576742  -0.42340576742 
        0.043875    0.16946640564   0.16946640564 
           0.044   -0.20327627519  -0.20327627519 
        0.044125    0.12703588605   0.12703588605 
         0.04425   -0.11660067225  -0.11660067225 
        0.044375   -0.35322415363  -0.35322415363 
          0.0445     0.1741513689    0.1741513689 
        0.044625   0.067523078062  0.067523078062 
         0.04475    0.20279841358   0.20279841358 
        0.044875    0.37227042904   0.37227042904 
           0.045    0.51747523295   0.51747523295 
        0.045125    0.37227041647   0.37227041647 
         0.04525    0.20279833023   0.20279833023 
        0.045375   0.067523088772  0.067523088772 
          0.0455    0.17415142339   0.17415142339 
        0.045625   -0.35322417133  -0.35322417133 
         0.04575   -0.11660070624  -0.11660070624 
        0.045875    0.12703594193   0.12703594193 
           0.046   -0.20327623002  -0.20327623002 
        0.046125    0.16946639307   0.16946639307 
         0.04625   -0.42340561049  -0.42340561049 
        0.046375   -0.50601763977  -0.50601763977 
          0.0465    0.36623171903   0.36623171903 
        0.046625    0.52602989459   0.52602989459 
         0.04675    0.63425872242   0.63425872242 
        0.046875    0.49928488955   0.49928488955 
           0.047    0.11111937556   0.11111937556 
        0.047125    0.24404487107   0.24404487107 
         0.04725   -0.17027114611  -0.17027114611 
        0.047375   0.064025571104  0.064025571104 
          0.0475    0.41728987359   0.41728987359 
        0.047625   -0.45829370525  -0.45829370525 
         0.04775    -0.2801973545   -0.2801973545 
        0.047875    0.35228318162   0.35228318162 
           0.048  -0.026344790123 -0.026344790123 
        0.048125   -0.17998935422  -0.17998935422 
         0.04825   -0.23412127048  -0.23412127048 
        0.048375   -0.23984520603  -0.23984520603 
          0.0485    0.29160611704   0.29160611704 
        0.048625     0.1558890515    0.1558890515 
         0.04875     0.1071889326    0.1071889326 
        0.048875    0.59001588961   0.59001588961 
           0.049   0.088999623433  0.088999623433 
        0.049125    0.41888848087   0.41888848087 
         0.04925  -0.096103325952 -0.096103325952 
        0.049375   -0.34812024515  -0.34812024515 
          0.0495     0.5897295312    0.5897295312 
        0.049625   -0.39186491026  -0.39186491026 
         0.04975   -0.10723965708  -0.10723965708 
        0.049875    0.44779008953   0.44779008953 
            0.05  -0.054717525374 -0.054717525374 
        0.050125    0.44779008953   0.44779008953 
         0.05025   -0.10723965708  -0.10723965708 
        0.050375   -0.39186491026  -0.39186491026 
          0.0505     0.5897295312    0.5897295312 
        0.050625   -0.34812024515  -0.34812024515 
         0.05075  -0.096103325952 -0.096103325952 
        0.050875    0.41888848087   0.41888848087 
           0.051   0.088999623433  0.088999623433 
        0.051125    0.59001588961   0.59001588961 
         0.05125     0.1071889326    0.1071889326 
        0.051375     0.1558890515    0.1558890515 
          0.0515    0.29160611704   0.29160611704 
        0.051625   -0.23984520603  -0.23984520603 
         0.05175   -0.23412127048  -0.23412127048 
        0.051875   -0.17998935422  -0.17998935422 
           0.052  -0.026344790123 -0.026344790123 
        0.052125    0.35228318162   0.35228318162 
         0.05225    -0.2801973545   -0.2801973545 
        0.052375   -0.45829370525  -0.45829370525 
          0.0525    0.41728987359   0.41728987359 
        0.052625   0.064025571104  0.064025571104 
         0.05275   -0.17027114611  -0.17027114611 
        0.052875    0.24404487107   0.24404487107 
           0.053    0.11111937556   0.11111937556 
        0.053125    0.49928488955   0.49928488955 
         0.05325    0.63425872242   0.63425872242 
        0.053375    0.52602989459   0.52602989459 
          0.0535    0.36623171903   0.36623171903 
        0.053625   -0.50601763977  -0.50601763977 
         0.05375   -0.42340561049  -0.42340561049 
        0.053875    0.16946639307   0.16946639307 
           0.054   -0.20327623002  -0.20327623002 
        0.054125    0.12703594193   0.12703594193 
         0.05425   -0.11660070624  -0.11660070624 
        0.054375   -0.35322417133  -0.35322417133 
          0.0545    0.17415142339   0.17415142339 
        0.054625   0.067523088772  0.067523088772 
         0.05475    0.20279833023   0.20279833023 
        0.054875    0.37227041647   0.37227041647 
           0.055    0.51747523295   0.51747523295 
        0.055125    0.37227042904   0.37227042904 
         0.05525    0.20279841358   0.20279841358 
        0.055375   0.067523078062  0.067523078062 
          0.0555     0.1741513689    0.1741513689 
        0.055625   -0.35322415363  -0.35322415363 
         0.05575   -0.11660067225  -0.11660067225 
        0.055875    0.12703588605   0.12703588605 
           0.056   -0.20327627519  -0.20327627519 
        0.056125    0.16946640564   0.16946640564 
         0.05625   -0.42340576742  -0.42340576742 
        0.056375   -0.50601757877  -0.50601757877 
          0.0565    0.36623182613   0.36623182613 
        0.056625    0.52602988575   0.52602988575 
         0.05675    0.63425872661   0.63425872661 
        0.056875    0.49928486394   0.49928486394 
           0.057    0.11111942912   0.11111942912 
        0.057125    0.24404472159   0.24404472159 
         0.05725   -0.17027108744  -0.17027108744 
        0.057375   0.064025600906  0.064025600906 
          0.0575     0.4172899425    0.4172899425 
        0.057625   -0.45829369174  -0.45829369174 
         0.05775   -0.28019729955  -0.28019729955 
        0.057875    0.35228325333   0.35228325333 
           0.058  -0.026344850194 -0.026344850194 
        0.058125   -0.17998930346  -0.17998930346 
         0.05825   -0.23412131332  -0.23412131332 
        0.058375    -0.2398452023   -0.2398452023 
          0.0585    0.29160613427   0.29160613427 
        0.058625    0.15588916279   0.15588916279 
         0.05875    0.10718890419   0.10718890419 
        0.058875    0.59001590312   0.59001590312 
           0.059   0.088999755215  0.088999755215 
        0.059125    0.41888841521   0.41888841521 
         0.05925   -0.09610328963  -0.09610328963 
        0.059375   -0.34812017018  -0.34812017018 
          0.0595    0.58972952887   0.58972952887 
        0.059625   -0.39186484506  -0.39186484506 
         0.05975   -0.10723961843  -0.10723961843 
        0.059875    0.44779011188   0.44779011188 
            0.06  -0.054717234802 -0.054717234802 
        0.060125    0.44779011188   0.44779011188 
         0.06025   -0.10723961843  -0.10723961843 
        0.060375   -0.39186484506  -0.39186484506 
          0.0605    0.58972952887   0.58972952887 
        0.060625   -0.34812017018  -0.34812017018 
         0.06075   -0.09610328963  -0.09610328963 
        0.060875    0.41888841521   0.41888841521 
           0.061   0.088999755215  0.088999755215 
        0.061125    0.59001590312   0.59001590312 
         0.06125    0.10718890419   0.10718890419 
        0.061375    0.15588916279   0.15588916279 
          0.0615    0.29160613427   0.29160613427 
        0.061625    -0.2398452023   -0.2398452023 
         0.06175   -0.23412131332  -0.23412131332 
        0.061875   -0.17998930346  -0.17998930346 
           0.062  -0.026344850194 -0.026344850194 
        0.062125    0.35228325333   0.35228325333 
         0.06225   -0.28019729955  -0.28019729955 
        0.062375   -0.45829369174  -0.45829369174 
          0.0625     0.4172899425    0.4172899425 
        0.062625   0.064025600906  0.064025600906 
         0.06275   -0.17027108744  -0.17027108744 
        0.062875    0.24404472159   0.24404472159 
           0.063    0.11111942912   0.11111942912 
        0.063125    0.49928486394   0.49928486394 
         0.06325    0.63425872661   0.63425872661 
        0.063375    0.52602988575   0.52602988575 
          0.0635    0.36623182613   0.36623182613 
        0.063625   -0.50601757877  -0.50601757877 
         0.06375   -0.42340576742  -0.42340576742 
        0.063875    0.16946640564   0.16946640564 
           0.064   -0.20327627519  -0.20327627519 
        0.064125    0.12703588605   0.12703588605 
         0.06425   -0.11660067225  -0.11660067225 
        0.064375   -0.35322415363  -0.35322415363 
          0.0645     0.1741513689    0.1741513689 
        0.064625   0.067523078062  0.067523078062 
         0.06475    0.20279841358   0.20279841358 
        0.064875    0.37227042904   0.37227042904 
           0.065    0.51747523295   0.51747523295 
        0.065125    0.37227041647   0.37227041647 
         0.06525    0.20279833023   0.20279833023 
        0.065375   0.067523088772  0.067523088772 
          0.0655    0.17415142339   0.17415142339 
        0.065625   -0.35322417133  -0.35322417133 
         0.06575   -0.11660070624  -0.11660070624 
        0.065875    0.12703594193   0.12703594193 
           0.066   -0.20327623002  -0.20327623002 
        0.066125    0.16946639307   0.16946639307 
         0.06625   -0.42340561049  -0.42340561049 
        0.066375   -0.50601763977  -0.50601763977 
          0.0665    0.36623171903   0.36623171903 
        0.066625    0.52602989459   0.52602989459 
         0.06675    0.63425872242   0.63425872242 
        0.066875    0.49928488955   0.49928488955 
           0.067    0.11111937556   0.11111937556 
        0.067125    0.24404487107   0.24404487107 
         0.06725   -0.17027114611  -0.17027114611 
        0.067375   0.064025571104  0.064025571104 
          0.0675    0.41728987359   0.41728987359 
        0.067625   -0.45829370525  -0.45829370525 
         0.06775    -0.2801973545   -0.2801973545 
        0.067875    0.35228318162   0.35228318162 
           0.068  -0.026344790123 -0.026344790123 
        0.068125   -0.17998935422  -0.17998935422 
         0.06825   -0.23412127048  -0.23412127048 
        0.068375   -0.23984520603  -0.23984520603 
          0.0685    0.29160611704   0.29160611704 
        0.068625     0.1558890515    0.1558890515 
         0.06875     0.1071889326    0.1071889326 
        0.068875    0.59001588961   0.59001588961 
           0.069   0.088999623433  0.088999623433 
        0.069125    0.41888848087   0.41888848087 
         0.06925  -0.096103325952 -0.096103325952 
        0.069375   -0.34812024515  -0.34812024515 
          0.0695     0.5897295312    0.5897295312 
        0.069625   -0.39186491026  -0.39186491026 
         0.06975   -0.10723965708  -0.10723965708 
        0.069875    0.44779008953   0.44779008953 
            0.07  -0.054717525374 -0.054717525374 
        0.070125    0.44779008953   0.44779008953 
         0.07025   -0.10723965708  -0.10723965708 
        0.070375   -0.39186491026  -0.39186491026 
          0.0705     0.5897295312    0.5897295312 
        0.070625   -0.34812024515  -0.34812024515 
         0.07075  -0.096103325952 -0.096103325952 
        0.070875    0.41888848087   0.41888848087 
           0.071   0.088999623433  0.088999623433 
        0.071125    0.59001588961   0.59001588961 
         0.07125     0.1071889326    0.1071889326 
        0.071375     0.1558890515    0.1558890515 
          0.0715    0.29160611704   0.29160611704 
        0.071625   -0.23984520603  -0.23984520603 
         0.07175   -0.23412127048  -0.23412127048 
        0.071875   -0.17998935422  -0.17998935422 
           0.072  -0.026344790123 -0.026344790123 
        0.072125    0.35228318162   0.35228318162 
         0.07225    -0.2801973545   -0.2801973545 
        0.072375   -0.45829370525  -0.45829370525 
          0.0725    0.41728987359   0.41728987359 
        0.072625   0.064025571104  0.064025571104 
         0.07275   -0.17027114611  -0.17027114611 
        0.072875    0.24404487107   0.24404487107 
           0.073    0.11111937556   0.11111937556 
        0.073125    0.49928488955   0.49928488955 
         0.07325    0.63425872242   0.63425872242 
        0.073375    0.52602989459   0.52602989459 
          0.0735    0.36623171903   0.36623171903 
        0.073625   -0.50601763977  -0.50601763977 
         0.07375   -0.42340561049  -0.42340561049 
        0.073875    0.16946639307   0.16946639307 
           0.074   -0.20327623002  -0.20327623002 
        0.074125    0.12703594193   0.12703594193 
         0.07425   -0.11660070624  -0.11660070624 
        0.074375   -0.35322417133  -0.35322417133 
          0.0745    0.17415142339   0.17415142339 
        0.074625   0.067523088772  0.067523088772 
         0.07475    0.20279833023   0.20279833023 
        0.074875    0.37227041647   0.37227041647 
           0.075    0.51747523295   0.51747523295 
        0.075125    0.37227042904   0.37227042904 
         0.07525    0.20279841358   0.20279841358 
        0.075375   0.067523078062  0.067523078062 
          0.0755     0.1741513689    0.1741513689 
        0.075625   -0.35322415363  -0.35322415363 
         0.07575   -0.11660067225  -0.11660067225 
        0.075875    0.12703588605   0.12703588605 
           0.076   -0.20327627519  -0.20327627519 
        0.076125    0.16946640564   0.16946640564 
         0.07625   -0.42340576742  -0.42340576742 
        0.076375   -0.50601757877  -0.50601757877 
          0.0765    0.36623182613   0.36623182613 
        0.076625    0.52602988575   0.52602988575 
         0.07675    0.63425872661   0.63425872661 
        0.076875    0.49928486394   0.49928486394 
           0.077    0.11111942912   0.11111942912 
        0.077125    0.24404472159   0.24404472159 
         0.07725   -0.17027108744  -0.17027108744 
        0.077375   0.064025600906  0.064025600906 
          0.0775     0.4172899425    0.4172899425 
        0.077625   -0.45829369174  -0.45829369174 
         0.07775   -0.28019729955  -0.28019729955 
        0.077875    0.35228325333   0.35228325333 
           0.078  -0.026344850194 -0.026344850194 
        0.078125   -0.17998930346  -0.17998930346 
         0.07825   -0.23412131332  -0.23412131332 
        0.078375    -0.2398452023   -0.2398452023 
          0.0785    0.29160613427   0.29160613427 
        0.078625    0.15588916279   0.15588916279 
         0.07875    0.10718890419   0.10718890419 
        0.078875    0.59001590312   0.59001590312 
           0.079   0.088999755215  0.088999755215 
        0.079125    0.41888841521   0.41888841521 
         0.07925   -0.09610328963  -0.09610328963 
        0.079375   -0.34812017018  -0.34812017018 
          0.0795    0.58972952887   0.58972952887 
        0.079625   -0.39186484506  -0.39186484506 
         0.07975   -0.10723961843  -0.10723961843 
        0.079875    0.44779011188   0.44779011188 
            0.08  -0.054717234802 -0.054717234802 
        0.080125    0.44779011188   0.44779011188 
         0.08025   -0.10723961843  -0.10723961843 
